"","RegionID","RegionName","City","State","Metro","CountyName","SizeRank","1996.04","1996.05","1996.06","1996.07","1996.08","1996.09","1996.10","1996.11","1996.12","1997.01","1997.02","1997.03","1997.04","1997.05","1997.06","1997.07","1997.08","1997.09","1997.10","1997.11","1997.12","1998.01","1998.02","1998.03","1998.04","1998.05","1998.06","1998.07","1998.08","1998.09","1998.10","1998.11","1998.12","1999.01","1999.02","1999.03","1999.04","1999.05","1999.06","1999.07","1999.08","1999.09","1999.10","1999.11","1999.12","2000.01","2000.02","2000.03","2000.04","2000.05","2000.06","2000.07","2000.08","2000.09","2000.10","2000.11","2000.12","2001.01","2001.02","2001.03","2001.04","2001.05","2001.06","2001.07","2001.08","2001.09","2001.10","2001.11","2001.12","2002.01","2002.02","2002.03","2002.04","2002.05","2002.06","2002.07","2002.08","2002.09","2002.10","2002.11","2002.12","2003.01","2003.02","2003.03","2003.04","2003.05","2003.06","2003.07","2003.08","2003.09","2003.10","2003.11","2003.12","2004.01","2004.02","2004.03","2004.04","2004.05","2004.06","2004.07","2004.08","2004.09","2004.10","2004.11","2004.12","2005.01","2005.02","2005.03","2005.04","2005.05","2005.06","2005.07","2005.08","2005.09","2005.10","2005.11","2005.12","2006.01","2006.02","2006.03","2006.04","2006.05","2006.06","2006.07","2006.08","2006.09","2006.10","2006.11","2006.12","2007.01","2007.02","2007.03","2007.04","2007.05","2007.06","2007.07","2007.08","2007.09","2007.10","2007.11","2007.12","2008.01","2008.02","2008.03","2008.04","2008.05","2008.06","2008.07","2008.08","2008.09","2008.10","2008.11","2008.12","2009.01","2009.02","2009.03","2009.04","2009.05","2009.06","2009.07","2009.08","2009.09","2009.10","2009.11","2009.12","2010.01","2010.02","2010.03","2010.04","2010.05","2010.06","2010.07","2010.08","2010.09","2010.10","2010.11","2010.12","2011.01","2011.02","2011.03","2011.04","2011.05","2011.06","2011.07","2011.08","2011.09","2011.10","2011.11","2011.12","2012.01","2012.02","2012.03","2012.04","2012.05","2012.06","2012.07","2012.08","2012.09","2012.10","2012.11","2012.12","2013.01","2013.02","2013.03","2013.04","2013.05","2013.06","2013.07","2013.08","2013.09","2013.10","2013.11","2013.12","2014.01","2014.02","2014.03","2014.04","2014.05","2014.06","2014.07","2014.08","2014.09","2014.10","2014.11","2014.12","2015.01","2015.02","2015.03","2015.04","2015.05","2015.06","2015.07","2015.08","2015.09","2015.10","2015.11","2015.12","2016.01"
"552",268570,"Visitacion Valley","San Francisco","CA","San Francisco","San Francisco",552,165800,164900,165700,166600,167400,168400,169600,171200,173200,174700,175500,176500,177700,179300,181800,184400,185500,185700,186600,188300,190100,192100,194700,198000,202100,205400,206700,206900,207400,207500,207700,208400,209900,211600,213300,215500,217800,220300,223800,228600,233600,239100,244800,251500,258900,266500,272200,277500,282900,288100,291200,293000,294800,297000,299400,301300,302500,302200,303900,307900,310900,311900,314300,319400,325700,332200,337200,341300,345300,350300,354200,356600,360500,367500,375800,382100,386400,389500,393600,397800,400400,401800,403100,403800,405000,408200,413300,419500,426200,432400,438100,444200,451300,459900,469000,480100,491300,497400,496000,493700,495300,501600,510000,519500,530600,543100,555400,565900,575000,585600,598700,610800,619400,625100,629600,633800,636100,635300,633800,634300,637900,641600,643500,643200,644800,647700,646800,640100,635700,634600,636000,639000,642200,643100,644100,646200,644200,636900,628400,619100,607400,597700,590300,579200,565600,553700,542700,531400,520800,511600,507500,508000,507000,502100,496100,490700,484300,478200,474600,473700,475200,477800,477700,476500,477300,480600,483300,483400,479400,474000,469500,465900,463000,461100,459700,458500,457700,455100,448500,441300,436800,433200,429000,426400,424700,422600,420600,419500,419500,419600,420300,424100,429800,435800,442900,449800,456100,464000,474100,482000,485700,488600,493500,500600,510400,522700,534500,544400,552800,560600,568100,576200,585600,592000,594800,595300,595800,595700,595900,595300,595100,595900,599100,605700,614500,622600,631500,645800,666200,686100,702100,714300,720800,718800,712000,707100,706500,707100
"562",268396,"Parkside","San Francisco","CA","San Francisco","San Francisco",562,260200,263300,266100,267900,269000,270400,271900,273900,276300,278700,281700,284800,287900,290600,293500,296400,298900,300700,302400,304400,307900,313600,319600,324700,328700,331300,332800,334900,338300,341800,344200,346100,348100,349800,351000,352000,354200,358600,364000,369300,372900,376000,380600,388600,398200,408800,418500,426300,430900,433200,437100,443000,448900,454800,462700,469500,472500,472000,471100,471300,472600,474700,477200,480000,484600,491600,497000,498400,496300,493800,493500,496600,503800,515100,526800,534400,539600,543600,545800,548700,553800,558500,561600,562900,564300,567100,571200,577700,586400,593300,600200,610000,624100,640000,656000,670300,681300,685700,686000,688200,692100,697300,704700,714400,723800,734900,748300,761800,771000,776300,781800,788100,793300,800200,806400,807100,804500,801300,796100,790800,788400,787200,786200,784500,783200,780200,775100,770500,769800,771800,776600,784900,797200,812400,826400,836800,842000,844600,846600,846200,839400,832400,826700,820000,811100,801600,787000,770600,757600,748600,741900,738800,735700,730700,726400,722000,716100,711100,710200,713000,714800,713600,711700,712000,715400,719900,723500,724000,722600,721100,720500,717000,714100,714600,717000,717400,717000,714300,707100,699200,693400,688700,684100,681200,680000,678700,677000,676400,677800,679200,681000,683400,687400,693300,702500,713200,722600,732900,745300,757100,766200,775500,784300,793100,799500,804400,814100,826700,836600,846200,856400,864000,871700,879500,886300,890000,893300,896800,899000,900600,905900,913300,919500,925000,929700,935700,946000,964700,991900,1018500,1038500,1057400,1076600,1085400,1086100,1091100,1103000,1112900
"563",268219,"Inner Richmond","San Francisco","CA","San Francisco","San Francisco",563,344300,345700,346500,346300,344500,343400,342300,340000,340900,346500,356400,364000,369500,374200,379200,381800,386900,391900,397000,400800,410200,420600,424700,423800,429200,441200,455800,467400,471700,468200,462600,467900,481500,494900,502400,510800,517900,525100,532400,544200,557600,579700,608400,639400,666100,686900,700100,712600,724000,731400,733300,741900,755800,767600,774500,773800,760800,743100,739600,751200,762700,760900,759100,756900,751600,743800,739300,735100,729200,729100,733900,727500,719000,729200,745800,750100,752700,758300,759200,757700,760000,762500,761700,761200,760600,759300,763000,775100,789700,800000,808600,820300,837500,852700,867600,887900,907200,921700,932000,945000,958900,973500,986200,1004500,1029400,1056000,1078300,1104300,1132400,1139200,1125400,1113900,1114900,1127300,1140200,1141100,1129000,1115300,1101300,1084900,1068500,1059100,1059200,1061300,1055300,1040000,1028200,1016700,998100,986900,991700,1003400,1017400,1042000,1068300,1084800,1094300,1104700,1112800,1118100,1126000,1133100,1130700,1114300,1096700,1080800,1070300,1064800,1063300,1055300,1051800,1055300,1063200,1062400,1057800,1051800,1048400,1042600,1032400,1011100,982500,962700,956300,954300,953200,959100,963800,959800,950800,940300,929100,927200,934500,941600,939700,936300,931700,925600,920000,923200,927800,935000,943600,953700,964700,978400,991000,1000400,1007200,1010900,1013200,1017000,1022900,1033100,1050500,1067400,1078900,1094300,1116200,1145000,1175800,1199500,1213300,1226100,1240700,1257200,1278000,1302700,1332300,1357300,1361800,1348000,1343600,1354500,1374300,1399700,1424900,1444300,1456500,1458100,1461300,1467400,1474800,1486300,1493300,1493800,1512400,1549800,1586400,1606100,1616100,1633100,1649900,1652300,1652800,1660700,1673500,1685300
"569",268491,"South of Market","San Francisco","CA","San Francisco","San Francisco",569,218300,217500,217000,216800,218400,219900,220900,222200,226400,232900,239700,245100,249000,252500,256900,262000,264500,266100,269100,273500,277000,280200,284900,291000,296400,300100,304200,308600,314000,319700,324200,328200,332500,334500,334900,337500,341500,344200,347000,353500,360700,369600,382400,393700,403200,417200,430500,439600,450800,465800,476400,477400,476700,484100,494900,502100,506300,506600,507700,514600,522800,522900,518600,516800,518700,518500,511200,500000,489800,481400,473900,465800,459800,461900,472000,484800,496400,497900,490900,487400,485200,483100,482300,481300,478700,478000,481900,488900,496200,503700,510500,516500,524100,531000,537700,546700,555000,560000,560400,558300,557300,556500,560500,569500,582300,595800,608500,618000,624500,626500,627500,627300,625000,625500,632800,642400,649200,652100,653700,655200,660900,668500,672700,672000,669300,667200,664100,658900,654300,654100,655400,658800,664800,673200,679600,685700,690900,694100,693300,690600,686500,682500,678800,673400,666700,658800,650700,644200,640700,637900,636900,635500,629200,618400,607500,597300,585600,573800,564900,560600,557400,555300,554900,556500,559000,562700,565700,565500,561000,555300,551100,547200,544000,543400,543600,543500,544900,547000,544700,540600,539500,541200,541700,541600,542500,543600,542300,540400,539700,540500,545400,554400,562900,570600,580600,592200,603000,613700,624700,635400,645900,657100,668500,678100,687400,699000,712800,722900,730900,741700,756200,767200,774900,781100,787900,798700,813500,825600,833600,840000,841800,842000,845100,853000,862700,871700,881000,894100,911200,927600,942200,957400,972800,978300,973900,970600,973000,975700
"610",268338,"Noe Valley","San Francisco","CA","San Francisco","San Francisco",610,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,368600,367300,363300,364400,370800,379200,386000,393800,404000,413400,421100,431000,440100,446000,450200,454500,458500,463900,467700,470200,475300,480800,482700,486100,490700,492900,495000,501900,515200,532900,549700,565100,579900,598200,620900,647700,675800,701400,722100,742800,758900,773100,786900,797100,800800,803100,802900,800700,797800,799300,796000,782300,765600,753200,744300,739700,732700,719300,708500,708400,712200,710400,710200,724200,746800,769200,790900,806200,814600,825100,837200,842500,839100,831000,825500,822700,820200,816300,814400,818100,828000,841300,857800,875800,894800,920200,950100,970800,974400,971600,973200,983100,1000700,1017900,1029600,1043000,1066300,1090000,1099700,1099700,1107800,1124600,1134500,1135100,1133300,1130900,1124200,1117900,1112200,1105700,1104500,1109600,1113500,1114700,1116900,1119100,1122300,1126400,1134000,1142100,1148800,1156100,1164900,1172300,1176300,1181200,1189900,1195800,1190500,1178700,1166600,1153800,1136400,1116400,1101700,1094300,1088000,1080900,1076800,1075400,1076200,1079700,1077200,1068000,1060700,1054500,1044000,1035100,1030400,1018600,996800,976900,967200,964400,965500,969000,972900,974400,974600,976700,979800,981100,979900,979100,980500,985000,993500,1001800,1002900,1000900,1000400,998700,995400,996400,1003800,1013300,1019400,1020900,1021200,1020300,1025500,1040600,1056400,1068300,1086700,1115100,1143300,1169100,1196600,1223200,1243700,1265100,1289500,1310700,1326000,1343100,1367400,1389700,1406300,1426600,1443500,1449800,1457900,1474100,1486700,1497600,1515200,1528900,1528900,1526100,1531000,1531900,1534800,1544800,1551900,1556900,1575100,1599500,1622600,1643600,1664400,1689000,1720700,1744400,1750700,1753600,1767600,1782000
"612",268220,"Inner Sunset","San Francisco","CA","San Francisco","San Francisco",612,285500,287900,292300,294800,296600,299500,304200,309500,314000,319100,324700,329100,331900,333800,334500,335000,336600,339500,341800,343200,345200,349500,354100,357000,357900,361400,367400,375100,382100,388600,394200,399300,405900,413500,418600,422400,428500,433500,438000,444100,449300,456100,464800,473400,483200,496800,509700,521000,533200,548500,563000,575500,585900,588700,587500,587900,588600,585000,579200,576100,577000,575300,569800,566600,568200,573100,578300,584100,587400,588900,593800,599000,600700,605300,614200,624500,636700,646800,650100,650200,652200,654100,652600,649800,649100,648600,650800,654800,657000,658000,664200,674700,686300,699800,716300,735300,752400,769200,786600,800900,809100,819600,833700,847200,859100,873300,888500,903200,916000,923200,924600,927800,931600,933600,938000,939900,933200,921900,912900,905500,898400,889400,875400,857600,847400,844000,838100,828600,822600,821200,826900,837100,849500,863400,875700,884100,889500,891200,890300,892500,898700,904300,901400,891000,881500,874100,864200,855500,849800,846100,842200,839400,835100,829000,822300,815300,806000,802300,807600,816800,822400,824100,826200,832800,840800,848000,853900,856700,856300,853400,847800,839800,833000,830100,828200,825500,822900,818900,813100,806900,801400,797100,795500,797100,799600,800300,800300,801000,802200,804000,806800,812100,818900,824400,831200,842500,857100,874800,896700,918800,938600,955500,969800,978600,985800,995200,1013500,1031000,1042500,1051400,1058200,1054000,1051700,1058400,1065700,1077800,1094500,1108400,1120200,1130500,1133300,1134600,1141800,1152600,1161400,1168600,1183700,1208800,1242500,1274200,1294400,1307800,1324600,1335500,1336200,1337800,1347800,1357900
"625",268384,"Outer Sunset","San Francisco","CA","San Francisco","San Francisco",625,244000,240600,238800,238400,238500,238100,238000,238900,240900,242800,243600,244400,246300,249500,253100,257600,262200,266100,269200,272000,274800,278000,281600,285900,290000,292800,293700,294000,294700,296400,298300,300400,303300,306100,308700,311200,313900,317000,320700,325600,331100,336900,343600,351200,358700,366900,375100,383800,393400,402000,408900,413900,417400,422200,427300,430600,431800,431000,429400,429200,427300,424900,426700,430200,431700,431000,428900,426500,425900,426600,427700,428200,431500,439600,448800,457200,466500,473500,478800,485200,492000,496300,498900,502000,506200,510200,513200,516300,520800,528100,536400,544900,555500,567800,580700,592900,604200,613000,618300,622000,627400,634600,644200,655100,664700,676400,690900,703700,710500,713400,716300,720600,723400,726100,730000,729700,725300,720500,717600,715500,715700,716100,715600,714400,714100,713100,708300,703300,701600,704800,709400,715500,722600,729300,734600,738300,738600,738200,738700,737600,734000,729400,723100,714100,705000,698100,692300,685300,679000,671400,665300,666100,665500,656200,644900,638600,635000,632900,632600,636300,641500,645400,649500,654500,659800,666600,672900,674000,670200,666100,662600,657200,650800,646400,642000,636200,632600,631900,628000,621800,617600,615000,611400,606700,603200,602000,601300,599800,599200,598400,598000,599400,601800,604700,610400,620500,631700,642900,653800,664300,673300,682700,695500,709400,722300,733600,747000,760200,774000,787100,798300,801900,802900,807200,815200,824600,835300,844200,849000,849500,848200,848100,851400,857400,864100,871600,882100,897100,915000,933400,950200,965600,979800,988200,992600,999900,1016000,1031800
"708",117447,"Portola","San Francisco","CA","San Francisco","San Francisco",708,200800,201900,203100,204700,206700,208900,210800,212700,214200,215800,217500,218400,218900,220500,222900,225800,228700,231800,234800,238200,241200,244600,248000,251400,252800,253400,254300,256200,256400,255300,255400,257700,260600,263600,265800,267500,270200,274600,279400,283500,288100,294900,302700,310800,319300,329000,337400,344100,349600,356100,362000,365500,367400,368900,369000,367800,366000,363700,363100,365600,368800,367900,366800,371700,380300,386700,390100,392900,397400,403500,408700,410300,413200,421700,431600,436500,440000,442900,444600,445300,445100,444500,446100,449700,453400,456800,460900,467700,475800,482100,491000,504800,520300,533400,543700,554000,563700,568500,570200,571600,573000,576200,582300,589000,594600,601800,611400,621100,628400,635400,642300,648800,655700,663700,668700,669800,670700,672800,675100,678300,684600,692800,696500,694600,691600,691000,688600,683000,678100,677500,678900,681300,683400,685100,688800,693900,697000,697400,695700,689000,678000,667600,657000,643400,629900,619900,610900,600200,588600,579400,575700,577500,579200,576600,572600,568500,561600,553800,549300,548400,548800,549300,552300,557900,563400,568000,572800,576400,578000,576800,573300,568100,563500,560200,555500,550600,549000,547400,542700,538700,537000,534000,530800,531200,532800,532100,530200,528700,527200,525900,525300,524800,524900,528300,534000,541200,549100,557200,562500,566000,569800,575900,583900,591800,600800,613600,630200,645000,658200,669100,678600,686400,692700,698400,705900,715700,725500,730700,728500,723200,718000,714900,714500,717200,719600,723900,731200,741800,753400,767200,783000,800200,814900,827400,841600,856300,872800,888400
"719",268450,"Russian Hill","San Francisco","CA","San Francisco","San Francisco",719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,457100,463900,465000,468100,473300,480600,491300,498200,499100,505700,520200,538500,554500,563800,562600,563000,569300,573800,569300,568800,576400,583600,587800,599200,617300,632900,645100,655400,657200,661500,674000,692600,710000,731300,755200,784500,798000,809000,832400,863500,890600,927100,957100,953400,935800,926300,914300,894700,891200,902200,920300,940500,946500,933600,920600,923800,949500,977600,994300,993000,981800,966500,946000,914200,897500,900500,926100,962900,978800,972200,982700,1010700,1032200,1036400,1043900,1048100,1049400,1041100,1027500,1011100,1002600,1002000,982200,943100,920600,917200,912200,919800,941600,966900,987100,1000200,1017800,1034300,1049900,1067300,1081200,1097800,1117800,1132200,1146700,1159100,1159500,1158300,1160100,1161500,1162900,1162300,1155500,1142000,1122000,1103100,1085400,1071400,1059300,1051700,1049700,1050800,1053200,1069500,1100700,1132000,1166900,1190600,1187400,1177500,1179900,1196600,1207000,1197100,1189800,1202100,1209500,1209200,1205800,1208300,1215100,1216100,1212200,1205000,1189200,1184300,1179000,1159200,1135300,1119000,1104800,1094200,1083100,1074700,1071700,1068900,1067900,1075500,1088800,1101100,1107500,1105200,1092000,1083000,1090900,1104400,1104100,1085500,1060400,1045900,1044000,1038800,1029800,1024100,1022800,1026000,1030800,1033400,1035400,1032700,1031800,1029400,1021400,1012800,1014300,1012100,1009600,1015500,1033400,1055500,1085300,1116200,1137300,1149800,1161800,1172900,1190700,1215400,1239000,1253500,1258900,1262100,1269200,1281500,1291500,1296200,1310400,1334300,1347900,1351200,1358000,1362000,1361000,1352600,1335900,1352500,1410900,1461300,1478300,1492800,1505000,1528700,1562000,1584600,1590900,1606100,1618300,1602500,1593100,1610000,1625900,1630000
"733",417517,"Outer Parkside","San Francisco","CA","San Francisco","San Francisco",733,236400,235100,234600,235300,236600,237200,237700,239200,241500,243500,244900,246500,248800,251000,253800,257700,261300,263600,265600,267300,269300,271600,274500,277400,279300,280300,281700,282700,283300,284600,286300,287600,289500,291700,294700,297800,300900,305300,311000,316700,322400,328900,337100,347100,356700,365900,374200,383200,393000,401500,408200,415200,421300,425000,426900,428700,431000,431100,430200,431100,431600,429900,429200,428500,428300,430100,431300,430200,427700,425200,424800,427400,432500,440500,449800,458400,466100,471400,475500,480300,486200,492300,496300,498300,501000,505600,509800,514100,520400,527400,533500,541700,554800,570300,585200,597600,608400,616300,621400,625700,629800,635200,644300,653800,660900,669700,680700,690900,696600,700200,702200,703200,705200,711700,718400,720200,716900,712100,709000,708300,711400,714400,715400,715100,714600,711900,707600,703700,701600,701300,702100,704600,707300,709600,712800,718700,723200,726500,728800,727400,723100,719000,713300,705100,696600,689500,680400,669800,659800,650700,644500,644400,644100,640100,635800,631800,627100,624600,625900,629700,633700,634600,635100,637900,642100,646100,649700,650200,647500,643900,640800,636200,630500,626300,622800,619500,616500,613200,608100,603900,600100,597000,595000,594600,594100,592700,590400,588500,589000,590600,592900,596000,600000,604900,611500,619600,628600,640000,650200,657100,664100,673100,681800,690000,697900,705600,716200,728000,739300,750900,763900,773500,778800,783000,788500,796600,807000,815900,817900,814500,812700,814500,817200,820100,823500,828100,836500,849700,867600,885500,902000,920400,937700,945100,947800,954000,967800,981900
"740",268383,"Outer Richmond","San Francisco","CA","San Francisco","San Francisco",740,299000,297200,297300,296800,295700,295200,296300,298500,301200,303900,305600,306800,308800,311200,313800,316400,319200,320600,321400,323600,326600,328500,329500,331200,334300,338000,342100,346800,351600,355400,358500,361200,365100,369900,374400,377500,380700,383400,385000,387000,391600,399600,410300,421500,432700,446500,462200,479000,493400,504700,512100,520300,530100,539800,545400,549400,552100,551900,551000,553300,555700,557500,560500,562300,561900,564000,565600,564800,564900,568500,569100,565400,561700,561200,562200,565800,571200,575800,580400,587400,593300,595000,596900,601600,609800,621500,637500,652600,662700,664500,666400,670600,674100,674500,678000,686800,698300,704900,708200,715200,728900,742700,753600,762400,773700,791300,812100,827300,832200,831000,827600,821900,813400,812000,815600,815400,811600,807500,801000,795700,798800,811600,824300,827900,825700,822500,818200,816600,817200,818700,820400,824800,829800,836200,844200,853500,858800,858000,857400,858900,855000,844600,835200,826200,812700,795400,779400,769300,764700,763700,764600,764800,769700,781600,792600,795600,793600,786400,773400,759700,752100,750800,750300,749300,748200,747200,746000,744400,740700,736100,732800,730200,728100,725400,723300,721500,720400,718400,713500,706100,700100,697100,697200,699800,702400,703600,701700,699700,700400,700800,698300,697400,701500,710600,721000,730900,739600,747500,756300,767200,777100,783100,789800,800500,818900,842300,865400,886300,905400,920300,927500,933700,943200,959400,980800,1002900,1015900,1018100,1024900,1038100,1047700,1048800,1053900,1061100,1064600,1063100,1065100,1077500,1099800,1126900,1149000,1159800,1165800,1179900,1196800,1208000,1212200,1214000
"862",268206,"Hayes Valley","San Francisco","CA","San Francisco","San Francisco",862,269700,267100,264600,264100,265400,266300,265900,266900,270500,275300,280100,283100,285800,288100,292500,298100,301000,300500,301400,303500,305800,309900,314200,316300,320000,326700,331500,334600,339700,346600,354500,363700,371400,377700,381800,383600,385700,391100,398800,407400,417000,431900,448200,457200,463400,476700,492900,513900,541600,565200,580100,593900,607100,619500,630400,638300,644600,650700,657300,657700,645000,632100,624500,616800,608400,598000,581700,569500,567100,570300,575500,578800,576900,576200,582700,596500,612800,623900,627800,632700,636100,632200,625000,621000,625400,637300,653200,658100,652900,649100,659900,671900,678500,682900,689100,695900,705600,715700,718800,720300,721900,727200,733300,741700,753800,770100,784500,799700,810100,807900,801900,803300,810400,817400,821700,822500,820400,816600,812600,804400,797800,795700,791400,787700,789900,789200,783400,777300,774100,775200,781300,793600,808500,819900,826400,831600,833800,838200,842100,842900,843000,846800,848600,845900,843800,844200,844300,840400,835100,830500,829200,834700,832200,810900,784900,768800,755200,743700,736100,732500,733500,737000,741300,745600,749900,755100,761000,760100,753400,749300,750300,749900,745500,743300,745100,744200,742700,745600,747400,745200,744800,746700,747900,746900,743400,737600,730600,725100,725900,732000,740800,751400,761700,772600,785600,801500,822400,845800,862100,869400,878100,888900,897600,899500,900900,904600,916200,930000,940900,946400,958600,977100,997500,1013600,1029300,1049600,1074500,1086500,1086400,1089900,1097000,1099700,1103000,1113600,1127000,1138300,1149900,1166800,1186200,1206800,1226400,1240400,1245500,1243100,1236300,1231600,1228200,1224800
"882",274422,"Marina","San Francisco","CA","San Francisco","San Francisco",882,464100,468800,468300,470800,479900,490900,498200,502000,507000,513700,524900,532800,537900,543000,553800,566800,578500,585000,589600,594900,601400,608400,614200,620700,630900,644200,654000,664900,677600,686600,691200,698700,710200,724200,736000,743900,753100,766100,782000,798000,817100,842800,869500,890200,909100,931000,952200,969700,988900,1011700,1031300,1050700,1073800,1088200,1086500,1084000,1087400,1088700,1099000,1122300,1139800,1141100,1145200,1152900,1157700,1162600,1184400,1220100,1264400,1307700,1330100,1320900,1304900,1302900,1315300,1324400,1324800,1337700,1363500,1385900,1387800,1376000,1357800,1347100,1337800,1329600,1312900,1290400,1271100,1258400,1245200,1232500,1230000,1245300,1271400,1300600,1334300,1368200,1395300,1414500,1416500,1408400,1402400,1406600,1419800,1433100,1447200,1469400,1488300,1496100,1500500,1507000,1514500,1518300,1528700,1526600,1499900,1473200,1465000,1452000,1441300,1441700,1446800,1457400,1477900,1493600,1493700,1493300,1502400,1518700,1533100,1558000,1584600,1603300,1616200,1629800,1644200,1661600,1661400,1638500,1617900,1607200,1597300,1579600,1563200,1550600,1537300,1515900,1501600,1495900,1502700,1522000,1527200,1497000,1455300,1418800,1378500,1341300,1313100,1294300,1279700,1274700,1277200,1282300,1287500,1298200,1305600,1307400,1305400,1300500,1294800,1288200,1278000,1267800,1254300,1237200,1227700,1225300,1220800,1218600,1219500,1217500,1219000,1231900,1241000,1241400,1242500,1250200,1264700,1282600,1295000,1310200,1338500,1368000,1396500,1434200,1476800,1512600,1541000,1566100,1584100,1603400,1623700,1644800,1654200,1657700,1663500,1674700,1686800,1689200,1691400,1702000,1720100,1734200,1763100,1797800,1833400,1873900,1903800,1899200,1881900,1866600,1884300,1927500,1964700,1982300,2003800,2008300,2023800,2066200,2112600,2140200,2168900,2190400,2185900,2174900,2178500,2186800
"886",273404,"Crocker Amazon","San Francisco","CA","San Francisco","San Francisco",886,208700,207400,207200,208400,209700,210300,210700,211000,211500,212900,214400,216400,219000,222300,225200,227500,229800,233000,236500,239800,243100,246200,248200,249100,249900,250400,250600,251800,252700,252400,251800,251400,251300,253000,255400,256900,256100,257300,261300,266800,270800,274900,279600,286800,296000,305000,312500,320600,328900,336400,341300,343900,346000,350400,355100,359000,360600,358900,358000,359600,360700,359000,358400,358800,362000,367700,373900,376700,378500,382200,387600,391500,397300,407100,419500,430700,438400,440300,441600,445700,448900,449400,452200,456700,460200,462500,465200,469300,477600,487400,496100,503900,514300,524900,531300,537400,547300,556200,560400,561900,561800,564000,570300,578700,587000,598300,610800,621300,628600,636000,642200,650800,662300,672700,678000,682900,690100,695600,699400,703600,708400,712700,715300,716000,716000,713700,707800,700100,695100,695300,697500,700000,705500,712600,719200,724500,723900,720400,718200,711900,700200,689400,680100,668900,655400,641400,626200,610100,596800,588600,583200,580000,574200,563300,552400,544100,534600,524800,519800,519500,520500,521000,523000,527300,532100,536800,540300,541800,541400,541900,541400,538300,532800,526400,521400,519000,517900,515700,511500,507200,505200,502500,498400,495300,494800,495600,495700,494200,494300,496800,500300,504600,507800,510500,515600,522000,528000,535100,543500,552900,561700,569500,576900,582200,585800,592300,604600,619100,631900,642800,649300,648800,647200,650800,656800,662900,673800,687700,699600,706200,710600,713500,719100,727000,734500,738400,744000,756300,773600,785900,790400,795700,804400,809400,809700,810700,816400,823000
"938",417501,"Lower Pacific Heights","San Francisco","CA","San Francisco","San Francisco",938,286900,281400,279400,280200,281800,281700,279400,278700,281200,283300,285400,287400,288400,288500,290700,295300,301000,306500,313500,320800,326200,328500,331300,338200,350000,360000,367400,374100,380300,383800,387000,391600,396800,399900,404700,412100,416000,415000,415800,420900,428900,441200,452400,459500,469300,483800,493500,499300,511500,530200,553500,573700,587700,594300,597900,601700,606700,607900,611600,621900,633000,633900,624800,625100,643900,657400,660500,661000,652700,649000,659400,659400,650000,655200,662100,656000,644300,645700,653600,660300,659500,658300,653400,656800,662000,668700,677900,678300,667300,660000,656100,658900,675000,694100,702500,701800,700700,699800,695200,695500,699200,700900,706300,712600,720000,726400,733500,742500,753700,759200,766900,777500,783800,787600,792800,793300,790100,786200,779700,776800,783200,787200,783700,780100,780500,778900,777900,776900,778100,780500,788600,801100,807400,804000,800200,800000,801300,808200,814100,811300,801600,794700,792600,788000,781900,784800,790300,788400,782800,772100,758100,754800,750700,736500,721900,707700,688400,673500,667600,666500,664300,662600,664200,668600,677200,687100,693300,696900,701900,703600,704000,705800,709100,709100,706100,703300,703100,704500,700400,692600,687500,686200,684900,683700,681400,680900,682700,684900,689300,694700,699700,706300,715300,724100,730400,738900,756300,782800,803500,813500,821300,831500,841100,850500,857800,863200,874100,885700,894800,899300,902100,904400,912600,925000,935200,946500,962200,979300,997100,1013300,1021400,1044700,1098900,1147000,1155700,1150000,1160900,1183200,1215400,1244000,1256100,1261700,1280200,1260900,1206900,1176400,1179800,1178700
"945",207518,"South Beach","San Francisco","CA","San Francisco","San Francisco",945,262100,259300,254600,253300,255800,258000,260500,263700,269100,275900,282000,286100,291800,296400,298800,300000,300500,303500,307700,311500,315500,322100,328400,336100,342500,347500,353000,358600,361900,364800,367800,371200,374700,378000,381100,382300,384200,391400,403900,417700,430600,445000,464600,487300,507800,522100,530400,535500,544000,555300,566600,573800,580700,588200,595600,601600,608400,608200,607700,617000,627700,632900,641400,656300,667400,670800,657000,633500,609800,600400,593500,581700,570100,570100,574500,584000,592700,592300,588900,586800,585300,585600,584900,579800,577600,579500,583000,585200,589500,594400,600300,611700,627500,638300,657600,687000,710700,717900,710900,696900,689800,691800,697100,700800,701200,703200,708500,715100,717400,717200,722000,729600,734200,737200,747000,766900,791500,810400,819100,821600,825300,829100,826300,819700,813600,813700,814400,808800,802600,803800,810300,819100,826100,830500,833800,838100,842600,847300,848500,843300,837900,837400,838400,835900,834800,838900,847800,852700,854600,856200,858600,855500,844600,826300,806300,788100,776500,768900,763300,759300,753800,745300,741400,744400,745900,741700,737900,737200,734200,731400,732100,736700,739500,742500,745300,749600,757800,768400,771300,766500,762700,759900,753000,743400,739600,741200,744600,750000,757400,766900,775300,780600,790700,807400,822300,835400,847900,857200,867500,880500,892700,905600,919100,933300,948500,960200,973300,991800,1012600,1028100,1043200,1057600,1074500,1087600,1096500,1109600,1123400,1138100,1151000,1159700,1166300,1179800,1184000,1180300,1175200,1173400,1188100,1217800,1241100,1252100,1263900,1281000,1296000,1299400,1292200,1286300,1285700,1286900
